Event Date,Number of Shows,Headliner,Promoter,Avg. Tickets Sold,Avg. Gross USD,Avg. Event Capacity,Avg. Capacity Sold,Ticket Price Min USD,Ticket Price Max USD,Ticket Price Avg. USD,Venue Type,Tickets Sold,Total Gross,Venue Address
3/9/2026,1,The Terrys,Live Nation / Gaiety Investments (MCD Productions),132,3040.5,160.0,0.82,23.03,23.03,23.03,Club,132,3040.5,"The Grand Social, Dublin, Ireland"
3/9/2026,1,Two Feet,"Live Nation, Seattle Theatre Group",1000,33895.0,1000.0,1.0,32.0,37.0,33.9,Club,1000,33895.0,"The Neptune, Seattle, United States"
3/9/2026,1,Miguel,Live Nation,6991,299546.5,6991.0,1.0,45.0,59.5,42.85,Theater ,6991,299546.5,"WAMU Theater, Seattle, United States"
3/9/2026,1,Nine Inch Nails,Live Nation,10055,1223994.0,10055.0,1.0,44.5,174.5,121.73,Arena,10055,1223994.0,"Pechanga Arena San Diego, San Diego, United States"
3/9/2026,1,Cardi B,Live Nation,12900,1976865.0,12900.0,1.0,59.5,299.5,153.25,Arena,12900,1976865.0,"Ball Arena, Denver, United States"
3/10/2026,1,Ron Sexsmith,Live Nation / Gaiety Investments (MCD Productions),44,2181.22,50.0,0.88,49.57,49.57,49.57,Other,44,2181.22,"Town Hall Theatre, Galway, Ireland"
3/10/2026,1,"+LIVE+, Big Wreck","(In-House Promotion), evenko, Live Nation",4830,248410.96,4830.0,1.0,25.74,65.82,51.43,Arena,4830,248410.96,"Place Bell, Laval, Canada"
3/10/2026,4,Tedeschi Trucks Band,Live Nation,2709,376808.44,2709.0,1.0,59.75,219.75,139.08,Theater ,10837,1507233.75,"Beacon Theatre, New York, United States"
3/10/2026,1,Darcy &amp; Jer,Live Nation,871,27620.09,1000.0,0.87,26.11,40.82,31.71,Theater ,871,27620.09,"Burton Cummings Theatre, Winnipeg, Canada"
3/10/2026,1,Wu-Tang Clan,Live Nation,12926,1341803.36,15695.0,0.82,86.78,180.24,103.81,Arena,12926,1341803.36,"Lanxess Arena, Cologne, Germany"
3/10/2026,1,Bad Omens,Live Nation,10079,914891.75,12817.0,0.78,39.5,109.5,90.77,Arena,10079,914891.75,"Prudential Center, Newark, United States"
3/10/2026,1,"""Dancing With The Stars Live""","Live Nation, NS2",6398,547441.0,6398.0,1.0,39.5,129.5,85.56,Arena,6398,547441.0,"Schottenstein Center, Columbus, United States"
3/10/2026,1,Peso Pluma,Live Nation,11762,1856328.55,11762.0,1.0,39.5,249.5,157.82,Arena,11762,1856328.55,"Save Mart Center, Fresno, United States"
3/10/2026,1,"Shine, Shine",OCESA,1599,135247.41,3091.0,0.51,39.6,288.52,84.58,Theater ,1599,135247.41,"Teatro Metropolitan, Mexico City, Mexico"
3/10/2026,1,Tyler Childers,Live Nation,1996,92096.99,1996.0,1.0,46.44,46.44,46.14,Club,1996,92096.99,"Ancienne Belgique, Brussels, Belgium"
3/10/2026,1,Three Days Grace,Live Nation,6627,397505.48,9637.0,0.68,29.5,129.5,59.98,Arena,6627,397505.48,"Heritage Bank Center, Cincinnati, United States"
3/10/2026,1,Miguel,Live Nation,2965,148042.27,2965.0,1.0,32.73,65.82,49.93,Arena,2965,148042.27,"Doug Mitchell Thunderbird Sports Centre, Vancouver, Canada"
3/10/2026,1,Bodysnatcher,Live Nation / Gaiety Investments (MCD Productions),203,7930.5,250.0,0.81,39.12,39.12,39.07,Club,203,7930.5,"Whelans, Dublin, Ireland"
3/10/2026,1,Rod Stewart,Live Nation,10807,270869.05,10807.0,1.0,48.17,367.72,25.06,Arena,10807,270869.05,"TD Coliseum, Hamilton, Canada"
3/10/2026,1,Conan Gray,Live Nation,10580,1177341.0,10580.0,1.0,49.5,139.5,111.28,Arena,10580,1177341.0,"Dickies Arena, Fort Worth, United States"
3/10/2026,1,Nine Inch Nails,Live Nation,11902,1474521.0,11902.0,1.0,37.5,167.5,123.89,Arena,11902,1474521.0,"Honda Center, Anaheim, United States"
3/10/2026,1,"Nothing More, Catch Your Breath",Live Nation,1255,63281.0,1720.0,0.72,36.0,61.0,50.42,Theater ,1255,63281.0,"Moore Theatre, Seattle, United States"
3/10/2026,1,Scouting For Girls,"Live Nation, SJM Concerts",1550,67584.61,1550.0,1.0,43.6,43.6,43.6,Club,1550,67584.61,"The Nick Rayns LCR, Norwich, United Kingdom"
3/11/2026,1,Eric Rushton,Live Nation / Gaiety Investments (MCD Productions),24,572.23,30.0,0.8,23.84,23.84,23.84,Club,24,572.23,"Workman's Club, Dublin, Ireland"
3/11/2026,1,Lenny Kravitz,OCESA,4961,663668.36,7860.0,0.63,57.02,399.16,133.78,Theater ,4961,663668.36,"Auditorio Banamex, Monterrey, Mexico"
3/11/2026,2,MARINA,OCESA,7228,409563.53,7967.0,0.9,22.81,193.88,56.66,Theater ,14457,819127.06,"Pepsi Center Mexico, Mexico City, Mexico"
3/11/2026,1,"+LIVE+, Big Wreck","(In-House Promotion), evenko, Live Nation",3407,154871.63,4040.0,0.84,36.51,66.01,45.46,Arena,3407,154871.63,"Centre Vidéotron, Quebec City, Canada"
3/11/2026,2,AC/DC,"DG Medios, Live Nation",58887,8821709.13,61022.0,0.96,96.15,253.04,149.81,Stadium,117775,17643418.25,"Estadio Nacional, Santiago, Chile"
3/11/2026,1,El Malilla,"(In-House Promotion), OCESA",1105,38853.55,3703.0,0.29,37.06,78.69,35.16,Other,1105,38853.55,"Auditorio Las Maravillas, Saltillo, Mexico"
3/11/2026,1,Henry Diltz (Photographer),"Live Nation, Union Stage Presents",131,4307.5,355.0,0.36,37.5,37.5,32.88,Theater ,131,4307.5,"The Miracle Theatre, Washington, United States"
3/11/2026,1,Bad Omens,Live Nation,11845,992735.0,12056.0,0.98,32.5,102.5,83.81,Arena,11845,992735.0,"TD Garden, Boston, United States"
3/11/2026,1,Khamari,"Live Nation, NS2",675,25560.0,675.0,1.0,35.0,45.0,37.87,Club,675,25560.0,"Music Farm, Charleston, United States"
3/11/2026,1,"""Dancing With The Stars Live""","Live Nation, NS2",4255,398949.25,4255.0,1.0,59.5,129.5,93.76,Theater ,4255,398949.25,"Grand Ole Opry House, Nashville, United States"
3/11/2026,1,Thomas Green,Live Nation,395,8501.82,441.0,0.89,21.52,21.52,21.52,Theater ,395,8501.82,"Sheffield City Hall, Sheffield, United Kingdom"
3/11/2026,1,Nothing More,Live Nation,1443,62527.5,1500.0,0.96,42.5,62.5,43.33,Club,1443,62527.5,"McMenamins Crystal Ballroom, Portland, United States"
3/11/2026,1,The Phil Collins Story,"Live Nation, Omaha Performing Arts",716,27743.0,1261.0,0.56,12.5,75.5,38.75,Theater ,716,27743.0,"Steelhouse Omaha, Omaha, United States"
3/11/2026,1,Issue,Live Nation / Gaiety Investments (MCD Productions),70,761.23,80.0,0.87,10.93,10.93,10.87,Club,70,761.23,"The Grand Social, Dublin, Ireland"
3/11/2026,1,Peso Pluma,Live Nation,11846,1780088.2,11846.0,1.0,59.5,249.5,150.27,Arena,11846,1780088.2,"Honda Center, Anaheim, United States"
3/11/2026,1,Miguel Bosé,"OCESA, Páramo Presenta, Promotora Colombia",10988,1045311.01,11202.0,0.98,63.0,190.0,95.13,Arena,10988,1045311.01,"Movistar Arena, Bogota, Colombia"
3/11/2026,1,BADBADNOTGOOD,Live Nation,1008,58238.94,1344.0,0.75,57.75,71.74,57.78,Club,1008,58238.94,"Northcote Theatre, Northcote, Australia"
3/11/2026,1,Bridget Everett,Live Nation,1300,92469.85,2122.0,0.61,20.25,100.5,71.13,Theater ,1300,92469.85,"Ryman Auditorium, Nashville, United States"
3/11/2026,1,Wu-Tang Clan,Live Nation,13546,1370421.23,15153.0,0.89,84.9,142.48,101.17,Arena,13546,1370421.23,"Accor Arena, Paris, France"
3/11/2026,1,Conan Gray,Live Nation,8362,658800.5,8362.0,1.0,29.5,99.5,78.79,Arena,8362,658800.5,"Toyota Center, Houston, United States"
3/11/2026,1,Sammy Hagar,Live Nation,2614,539976.0,2747.0,0.95,69.0,629.0,206.57,Theater ,2614,539976.0,"Dolby Live at Park MGM Las Vegas, Las Vegas, United States"
3/11/2026,1,Sammy Hagar,Live Nation,2421,488758.0,2921.0,0.82,69.0,629.0,201.88,Theater ,2421,488758.0,"Dolby Live at Park MGM Las Vegas, Las Vegas, United States"
3/11/2026,5,Joanne McNally,Live Nation / Gaiety Investments (MCD Productions),1228,66969.64,1298.0,0.94,54.55,54.55,54.53,Theater ,6141,334848.22,"3Olympia Theatre, Dublin, Ireland"
3/12/2026,1,"Esteman, Daniela Spalla",OCESA,1725,98598.52,4809.0,0.35,28.51,199.58,57.16,Theater ,1725,98598.52,"Auditorio Telmex, Zapopan, Mexico"
3/12/2026,1,Jason Mraz,Live Nation,1133,65441.94,1200.0,0.94,15.16,24.0,57.76,Club,1133,65441.94,"CC Bianca Barranco, Barranca, Peru"
3/12/2026,1,Duplat,"OCESA, Páramo Presenta",396,10333.13,1200.0,0.33,23.64,28.95,26.09,Club,396,10333.13,"The Bonfire, Bogota, Colombia"
3/12/2026,1,Yacht Rock Revue,"(In-House Promotion), Live Nation",1517,56375.51,2000.0,0.75,35.0,115.0,37.16,Club,1517,56375.51,"House of Blues Orlando, Orlando, United States"
3/12/2026,1,Ken Carson,Live Nation,7276,417583.73,12936.0,0.56,54.66,59.32,57.39,Arena,7276,417583.73,"PSD Bank Dome, Dusseldorf, Germany"
3/12/2026,1,"Esteman, Daniela Spalla",OCESA,3700,98598.51,4874.0,0.75,33.07,119.75,26.65,Theater ,3700,98598.51,"Auditorio Telmex, Zapopan, Mexico"
3/12/2026,1,Wu-Tang Clan,Live Nation,12981,1932894.1,13500.0,0.96,131.24,193.0,148.9,Arena,12981,1932894.1,"Hallenstadion Zurich, Zurich, Switzerland"
3/12/2026,1,"""Heated Rivalry Rave""","Live Nation, NS2",676,17850.0,676.0,1.0,15.0,30.0,26.41,Club,676,17850.0,"Music Farm, Charleston, United States"
3/12/2026,1,"""Dancing With The Stars Live""","Live Nation, NS2",2438,251967.0,2438.0,1.0,59.5,129.5,103.35,Theater ,2438,251967.0,"Knoxville Civic Auditorium, Knoxville, United States"
3/12/2026,1,ILLENIUM,Live Nation,15958,2569019.8,15958.0,1.0,56.25,298.0,160.99,Arena,15958,2569019.8,"Sphere, Las Vegas, United States"
3/12/2026,1,KOJAQUE,Live Nation / Gaiety Investments (MCD Productions),270,8792.8,270.0,1.0,32.57,32.57,32.57,Club,270,8792.8,"Workman's Club, Dublin, Ireland"
3/12/2026,1,BADBADNOTGOOD,Live Nation,1137,65744.52,1338.0,0.84,57.75,71.74,57.82,Club,1137,65744.52,"Northcote Theatre, Northcote, Australia"
3/12/2026,1,Matt Rife,Live Nation,10437,1012828.39,10583.0,0.98,31.03,156.73,97.04,Arena,10437,1012828.39,"VyStar Veterans Memorial Arena, Jacksonville, United States"
3/12/2026,1,Miguel,"Another Planet Entertainment, Live Nation",8600,566618.5,8600.0,1.0,59.5,69.5,65.89,Theater ,8600,566618.5,"Bill Graham Civic Auditorium, San Francisco, United States"
3/12/2026,1,mgk,Live Nation / Gaiety Investments (MCD Productions),5582,451749.12,5773.0,0.96,80.95,80.95,80.93,Arena,5582,451749.12,"3Arena, Dublin, Ireland"
3/12/2026,1,Cardi B,Live Nation,13368,1641058.0,13368.0,1.0,59.5,299.5,122.76,Arena,13368,1641058.0,"Target Center, Minneapolis, United States"
3/12/2026,1,Bailey Zimmerman,Live Nation,10165,691104.0,10165.0,1.0,24.25,84.25,67.99,Arena,10165,691104.0,"Van Andel Arena, Grand Rapids, United States"
3/13/2026,1,Jaboukie Young-White,Live Nation / Gaiety Investments (MCD Productions),45,1729.79,55.0,0.81,38.44,38.44,38.44,Club,45,1729.79,"Upstairs At Whelans, Dublin, Ireland"
3/13/2026,1,Keith Barry,Live Nation / Gaiety Investments (MCD Productions),200,9989.73,200.0,1.0,49.95,49.95,49.95,Theater ,200,9989.73,"University Concert Hall, Limerick, Ireland"
3/13/2026,1,"""Heated Rivalry Rave""","Live Nation, Marathon Live",1410,33000.0,1500.0,0.94,20.0,45.0,23.4,Club,1410,33000.0,"The Signal, Chattanooga, United States"
3/13/2026,1,"""The Offload"" Podcast",Live Nation / Gaiety Investments (MCD Productions),706,32419.91,850.0,0.83,45.92,45.92,45.92,Theater ,706,32419.91,"Cork City Hall, Cork, Ireland"
3/13/2026,1,Bad Omens,Live Nation,12794,1020173.0,12794.0,1.0,39.5,109.5,79.74,Arena,12794,1020173.0,"Xfinity Mobile Arena, Philadelphia, United States"
3/13/2026,1,"+LIVE+, Big Wreck","(In-House Promotion), evenko, Live Nation",3015,158848.48,4892.0,0.61,36.29,65.62,52.69,Arena,3015,158848.48,"Avenir Centre, Moncton, Canada"
3/13/2026,1,Miguel,Live Nation,12876,876693.2,12876.0,1.0,39.5,99.5,68.09,Arena,12876,876693.2,"Kia Forum, Inglewood, United States"
3/13/2026,1,Panteón Rococó,OCESA,8181,445836.34,8181.0,1.0,33.66,84.15,54.5,Theater ,8181,445836.34,"Auditorio Telmex, Zapopan, Mexico"
3/13/2026,1,Tigers Jaw,"Live Nation, NS2",349,9579.0,675.0,0.51,27.0,30.0,27.45,Club,349,9579.0,"Music Farm, Charleston, United States"
3/13/2026,1,"""Dancing With The Stars Live""","Live Nation, NS2",3423,331645.0,3423.0,1.0,59.5,294.0,96.89,Theater ,3423,331645.0,"Altria Theater, Richmond, United States"
3/13/2026,1,"""Debí Tirar Más Fiestas - The Bad Bunny Party""","Live Nation, NS2",395,8450.0,675.0,0.58,15.0,25.0,21.39,Club,395,8450.0,"Music Farm, Charleston, United States"
3/13/2026,1,ILLENIUM,Live Nation,15924,2738811.8,15924.0,1.0,56.25,298.0,171.99,Arena,15924,2738811.8,"Sphere, Las Vegas, United States"
3/13/2026,1,Pecos &amp; The Rooftops,Live Nation,453,8561.2,900.0,0.5,11.0,30.0,18.9,Club,453,8561.2,"Bogart's, Cincinnati, United States"
3/13/2026,1,El Malilla,"Apodaca Group, OCESA",2472,111563.43,7960.0,0.31,22.44,157.09,45.13,Theater ,2472,111563.43,"Auditorio Banamex, Monterrey, Mexico"
3/13/2026,1,Michelle Buteau,"Hard Rock International (HRI), Live Nation",1606,75597.0,1866.0,0.86,39.5,59.5,47.07,Club,1606,75597.0,"Hard Rock Live Orlando, Orlando, United States"
3/13/2026,1,KOJAQUE,Live Nation / Gaiety Investments (MCD Productions),270,8700.74,270.0,1.0,32.22,32.22,32.22,Club,270,8700.74,"Workman's Club, Dublin, Ireland"
3/13/2026,1,Peso Pluma,Live Nation,13767,1838999.5,13767.0,1.0,39.5,249.5,133.58,Arena,13767,1838999.5,"T-Mobile Arena, Las Vegas, United States"
3/13/2026,3,Blue Man Group,Live Nation,1394,103877.33,2758.0,0.5,59.5,129.5,74.5,Theater ,4183,311632.0,"The Theater at MGM National Harbor, Oxon Hill, United States"
3/13/2026,1,High Parasite,Live Nation / Gaiety Investments (MCD Productions),122,3510.22,150.0,0.81,28.77,28.77,28.77,Club,122,3510.22,"The Grand Social, Dublin, Ireland"
3/13/2026,1,Black Label Society,Live Nation,2742,184917.25,3767.0,0.72,39.5,99.5,67.44,Theater ,2742,184917.25,"YouTube Theater, Inglewood, United States"
3/13/2026,1,Matt Rife,Live Nation,18282,1622887.55,18347.0,0.99,24.75,155.25,88.77,Arena,18282,1622887.55,"Benchmark International Arena, Tampa, United States"
3/13/2026,1,Moonspell,OCESA,1796,431551.72,5802.0,0.3,44.88,140.26,240.28,Theater ,1796,431551.72,"Pepsi Center Mexico, Mexico City, Mexico"
3/13/2026,1,Pigeons Playing Ping Pong,Live Nation,627,17187.0,1000.0,0.62,20.0,75.0,27.41,Club,627,17187.0,"St. Andrews Hall, Detroit, United States"
3/13/2026,1,Descendents,"Live Nation, Omaha Performing Arts",1016,40515.0,2837.0,0.35,19.0,63.0,39.88,Theater ,1016,40515.0,"Steelhouse Omaha, Omaha, United States"
3/13/2026,1,Killowen,Live Nation / Gaiety Investments (MCD Productions),103,2068.55,120.0,0.85,20.14,20.14,20.08,Club,103,2068.55,"The Academy 2, Dublin, Ireland"
3/13/2026,1,Conan Gray,Live Nation,8532,823406.5,8532.0,1.0,49.5,109.5,96.51,Arena,8532,823406.5,"Desert Diamond Arena, Glendale, United States"
3/13/2026,1,Nine Inch Nails,Live Nation,9521,956442.0,9521.0,1.0,43.5,173.5,100.46,Arena,9521,956442.0,"Delta Center, Salt Lake City, United States"
3/13/2026,4,"""C2C: Country to Country""",Live Nation / Gaiety Investments (MCD Productions),3923,625615.33,5333.0,0.73,112.11,343.79,159.46,Arena,15693,2502461.33,"The SSE Arena, Belfast, Belfast, United Kingdom"
3/13/2026,1,Sammy Hagar,Live Nation,2412,502295.0,2607.0,0.92,69.0,629.0,208.25,Theater ,2412,502295.0,"Dolby Live at Park MGM Las Vegas, Las Vegas, United States"
3/13/2026,1,Lady Gaga,Live Nation,13630,3773173.0,13630.0,1.0,61.0,376.0,276.83,Arena,13630,3773173.0,"Kaseya Center, Miami, United States"
3/13/2026,1,Bailey Zimmerman,Live Nation,9991,659575.25,9991.0,1.0,25.75,85.75,66.02,Arena,9991,659575.25,"Vibrant Arena at The Mark, Moline, United States"
3/13/2026,1,Tyler Childers,Live Nation,2056,107138.0,2056.0,1.0,34.53,72.51,52.11,Theater ,2056,107138.0,"Salle Pleyel, Paris, France"
3/13/2026,1,David Byrne,Live Nation / Gaiety Investments (MCD Productions),8543,771556.14,8756.0,0.97,90.34,90.34,90.31,Arena,8543,771556.14,"3Arena, Dublin, Ireland"
3/14/2026,1,Keith Barry,Live Nation / Gaiety Investments (MCD Productions),195,9705.79,206.0,0.94,49.77,49.77,49.77,Other,195,9705.79,"TLT Concert Hall & Theatre, Drogheda, Ireland"
3/14/2026,1,Adam Burke,Live Nation / Gaiety Investments (MCD Productions),50,1427.83,50.0,1.0,28.56,28.56,28.56,Club,50,1427.83,"Whelans, Dublin, Ireland"
3/14/2026,1,Red Not Chili Peppers,"Live Nation, Marathon Live",451,10605.0,1500.0,0.3,19.5,37.0,23.51,Club,451,10605.0,"The Signal, Chattanooga, United States"
3/14/2026,1,Kadavar,OCESA,1386,28616.79,3000.0,0.46,5.57,72.42,20.65,Arena,1386,28616.79,"Palacio de los Deportes, Mexico City, Mexico"
3/14/2026,1,C-Kan,OCESA,1667,79986.4,2869.0,0.58,22.28,167.13,47.98,Theater ,1667,79986.4,"Auditorio La Isla Mérida, Merida, Mexico"
3/14/2026,1,Jason Mraz,"Live Nation, Páramo Presenta",1719,90133.95,2865.0,0.6,40.46,59.48,52.43,Theater ,1719,90133.95,"Royal Center, Bogota, Colombia"
3/14/2026,2,Sabor Es Polanco,OCESA,3886,348401.07,5756.0,0.67,33.43,167.13,89.64,Other,7773,696802.14,"Campo Marte, Mexico City, Mexico"
3/14/2026,2,"""Vive Latino""",OCESA,74674,5436537.23,92223.0,0.8,33.43,278.55,72.8,Stadium,149348,10873074.46,"Estadio GNP Seguros, Mexico City, Mexico"
3/14/2026,1,"+LIVE+, Big Wreck","(In-House Promotion), evenko, Live Nation",3910,184915.82,4653.0,0.84,35.84,64.81,47.29,Arena,3910,184915.82,"Scotiabank Centre, Halifax, Canada"
3/14/2026,1,Chicago,Live Nation,2242,141920.5,2984.0,0.75,66.75,146.75,63.3,Arena,2242,141920.5,"Simmons Bank Arena, North Little Rock, United States"
3/14/2026,1,El Malilla,"(In-House Promotion), OCESA",1444,65614.49,3826.0,0.37,32.87,76.32,45.44,Arena,1444,65614.49,"Domo de la Feria, Leon, Mexico"
3/14/2026,1,Ed Maverick,"(In-House Promotion), OCESA",566,53430.85,607.0,0.93,44.57,114.2,94.4,Theater ,566,53430.85,"Teatro Macedonio Alcala, Oaxaca, Mexico"
3/14/2026,1,Bad Omens,Live Nation,11885,1051217.0,11885.0,1.0,33.5,103.5,88.45,Arena,11885,1051217.0,"CFG Bank Arena, Baltimore, United States"
3/14/2026,2,"""Dancing With The Stars Live""","Live Nation, NS2",2397,249972.25,2398.0,0.99,59.5,129.5,104.26,Theater ,4795,499944.5,"Ovens Auditorium, Charlotte, United States"
3/14/2026,1,ILLENIUM,Live Nation,16406,2946137.1,16406.0,1.0,56.25,298.0,179.58,Arena,16406,2946137.1,"Sphere, Las Vegas, United States"
3/14/2026,1,Pecos &amp; The Rooftops,Live Nation,534,13610.0,1100.0,0.48,25.0,30.0,25.49,Club,534,13610.0,"Manchester Music Hall, Lexington, United States"
3/14/2026,1,Croíthe,Live Nation / Gaiety Investments (MCD Productions),169,2480.86,200.0,0.84,14.68,14.68,14.68,Club,169,2480.86,"Whelans, Dublin, Ireland"
3/14/2026,1,Peso Pluma,Live Nation,15747,1563462.5,15747.0,1.0,49.5,249.5,99.29,Amphitheatre,15747,1563462.5,"North Island Credit Union Amphitheatre, Chula Vista, United States"
3/14/2026,1,Blue Man Group,Live Nation,1775,142701.0,2758.0,0.64,59.5,129.5,80.39,Theater ,1775,142701.0,"The Theater at MGM National Harbor, Oxon Hill, United States"
3/14/2026,1,Victor Mendivil,OCESA,7945,349610.86,8000.0,0.99,27.85,72.42,44.0,Theater ,7945,349610.86,"Pepsi Center Mexico, Mexico City, Mexico"
3/14/2026,1,Gary Allan,"Live Nation, MGM Resorts International",1211,95919.0,1594.0,0.75,87.5,110.0,79.21,Club,1211,95919.0,"Center Stage at MGM Northfield Park, Northfield, United States"
3/14/2026,1,Matt Rife,Live Nation,8001,796100.0,8158.0,0.98,36.0,156.0,99.5,Arena,8001,796100.0,"Enmarket Arena, Savannah, United States"
3/14/2026,1,Miguel,Live Nation,4402,302804.38,4402.0,1.0,29.5,99.5,68.79,Amphitheatre,4402,302804.38,"Cal Coast Credit Union Open Air Theatre, San Diego, United States"
3/14/2026,1,Subtronics ,Live Nation,5825,368390.5,11924.0,0.48,45.0,109.5,63.24,Amphitheatre,5825,368390.5,"Germania Insurance Amphitheater, Austin, United States"
3/14/2026,1,"The Floozies, Too Many Zooz",Live Nation,711,21458.0,1000.0,0.71,20.0,40.0,30.18,Club,711,21458.0,"St. Andrews Hall, Detroit, United States"
3/14/2026,1,Cardi B,Live Nation,13150,1964686.0,13150.0,1.0,59.5,299.5,149.41,Arena,13150,1964686.0,"Gainbridge Fieldhouse, Indianapolis, United States"
3/14/2026,1,Sammy Hagar,Live Nation,2529,515461.0,2605.0,0.97,69.0,629.0,203.82,Theater ,2529,515461.0,"Dolby Live at Park MGM Las Vegas, Las Vegas, United States"
3/14/2026,1,Bailey Zimmerman,Live Nation,8980,696385.0,8980.0,1.0,26.75,86.75,77.55,Arena,8980,696385.0,"Ford Center, Evansville, United States"
3/14/2026,1,EDEN,Live Nation / Gaiety Investments (MCD Productions),830,47141.13,850.0,0.97,56.77,56.77,56.8,Theater ,830,47141.13,"The Academy, Dublin, Ireland"
3/14/2026,1,Blue Man Group,Live Nation,1467,103509.0,2758.0,0.53,59.5,129.5,70.56,Theater ,1467,103509.0,"The Theater at MGM National Harbor, Oxon Hill, United States"
3/15/2026,1,Rosario,Live Nation,2980,235936.0,3210.0,0.92,33.5,183.5,79.17,Theater ,2980,235936.0,"Hard Rock Live Hollywood, Hollywood, United States"
3/15/2026,1,Jefferson Starship,Live Nation,1782,61141.0,2437.0,0.73,39.5,89.5,34.31,Club,1782,61141.0,"Hard Rock Live Sacramento, Wheatland, United States"
3/15/2026,1,Matt Berninger,Live Nation,1259,41942.72,1300.0,0.96,23.53,43.45,33.31,Theater ,1259,41942.72,"Burton Cummings Theatre, Winnipeg, Canada"
3/15/2026,1,The Phil Collins Story,Live Nation,707,33254.0,944.0,0.74,36.0,132.0,47.04,Theater ,707,33254.0,"Lexington Opera House, Lexington, United States"
3/15/2026,1,"""Dancing With The Stars Live""","Live Nation, NS2",2582,253841.0,2582.0,1.0,59.5,129.5,98.31,Theater ,2582,253841.0,"DPAC, Durham, United States"
3/15/2026,1,"John Oliver, Seth Meyers",Live Nation,2566,302789.0,2566.0,1.0,75.0,149.5,118.0,Theater ,2566,302789.0,"Beacon Theatre, New York, United States"
3/15/2026,1,Jefferson Starship,"Hard Rock International (HRI), Live Nation",1080,67351.0,1735.0,0.62,39.5,89.5,62.36,Club,1080,67351.0,"Hard Rock Live Sacramento, Wheatland, United States"
3/15/2026,1,Victor Mendivil,OCESA,7976,294996.29,8000.0,0.99,23.68,61.56,36.99,Theater ,7976,294996.29,"Pepsi Center Mexico, Mexico City, Mexico"
3/15/2026,2,Peso Pluma,Live Nation,9072,1030117.87,9072.0,1.0,39.5,249.5,113.54,Arena,18145,2060235.73,"Acrisure Arena in Greater Palm Springs, Palm Desert, United States"
